FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_hoje_ref.abedcb85-51ee-3019-bc97-a5e304c2b29b,-40.846,-6.756,2019-10-19T16:15:00,AQUA_M-T,PIO IX,PIAUÍ,Brasil,POINT (-6.756 -40.846)
focos_ams_hoje_ref.ac1595c0-0aaf-3c3b-8857-3cffbef967fc,-61.823,4.639,2019-10-19T17:55:00,AQUA_M-T,Gran Sabana,Bolívar,Venezuela,POINT (4.639 -61.823)
focos_ams_hoje_ref.ac236f43-27a7-3fa8-b212-cb73176efbde,-60.613,-31.765,2019-10-19T17:45:00,AQUA_M-T,Paraná,Entre Ríos,Argentina,POINT (-31.765 -60.613)
focos_ams_hoje_ref.ac355173-132c-3328-97ac-51b461cf0f63,-63.71,-13.393,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.393 -63.71)
focos_ams_hoje_ref.ac5c0890-730d-3a0c-931c-ea528032d854,-47.041,-20.085,2019-10-19T16:10:00,AQUA_M-T,SACRAMENTO,MINAS GERAIS,Brasil,POINT (-20.085 -47.041)
focos_ams_hoje_ref.ac635b2b-42a8-3f3a-9a40-215bbe082165,-44.306,-13.035,2019-10-19T16:10:00,AQUA_M-T,BAIANÓPOLIS,BAHIA,Brasil,POINT (-13.035 -44.306)
focos_ams_hoje_ref.aca0d329-cb5c-3aa4-9500-0cea75c0d901,-40.895,-19.332,2019-10-19T16:10:00,AQUA_M-T,BAIXO GUANDU,ESPÍRITO SANTO,Brasil,POINT (-19.332 -40.895)
focos_ams_hoje_ref.acbc9809-890c-32a2-91f3-51033099107c,-44.941,-2.771,2019-10-19T16:15:00,AQUA_M-T,SÃO BENTO,MARANHÃO,Brasil,POINT (-2.771 -44.941)
focos_ams_hoje_ref.acd46ac8-f99e-3647-909e-50d635b70526,-41.591,-13.992,2019-10-19T16:10:00,AQUA_M-T,BRUMADO,BAHIA,Brasil,POINT (-13.992 -41.591)
focos_ams_hoje_ref.acda0c86-b8e5-3f73-b742-6ebf52c51d07,-44.259,-11.545,2019-10-19T16:10:00,AQUA_M-T,COTEGIPE,BAHIA,Brasil,POINT (-11.545 -44.259)
focos_ams_hoje_ref.acfea3e4-5d45-3c89-8ef7-0abc643ef35f,-46.735,-15.746,2019-10-19T16:10:00,AQUA_M-T,BURITIS,MINAS GERAIS,Brasil,POINT (-15.746 -46.735)
focos_ams_hoje_ref.ad056487-05ad-3e2f-9616-e0edf6416501,-42.019,-20.739,2019-10-19T16:10:00,AQUA_M-T,CARANGOLA,MINAS GERAIS,Brasil,POINT (-20.739 -42.019)
focos_ams_hoje_ref.ad0982ef-5415-3966-8f72-49515b069739,-43.42,-20.179,2019-10-19T16:10:00,AQUA_M-T,MARIANA,MINAS GERAIS,Brasil,POINT (-20.179 -43.42)
focos_ams_hoje_ref.ad4a4646-8b9d-329d-9fdd-68a4f3bf7030,-44.281,-13.031,2019-10-19T16:10:00,AQUA_M-T,CANÁPOLIS,BAHIA,Brasil,POINT (-13.031 -44.281)
focos_ams_hoje_ref.ad562739-dce3-3448-816a-a6ab57fdc093,-43.265,-5.369,2019-10-19T16:15:00,AQUA_M-T,MATÕES,MARANHÃO,Brasil,POINT (-5.369 -43.265)
focos_ams_hoje_ref.addd1a96-48d4-3e8a-991c-3ad8bc746eb9,-64.244,-7.316,2019-10-19T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.316 -64.244)
focos_ams_hoje_ref.adf4eb49-4a48-3e67-9242-cf9e0512264a,-41.183,-14.958,2019-10-19T16:10:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-14.958 -41.183)
focos_ams_hoje_ref.ae405875-e827-3819-9504-163eb656f7ae,-46.453,-6.526,2019-10-19T16:15:00,AQUA_M-T,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,POINT (-6.526 -46.453)
focos_ams_hoje_ref.aeafdb2f-c57f-3ae7-865a-ccb104782c8a,-42.27,-17.843,2019-10-19T16:10:00,AQUA_M-T,MALACACHETA,MINAS GERAIS,Brasil,POINT (-17.843 -42.27)
focos_ams_hoje_ref.aecc93df-e469-3010-8d54-a788fe3b2a36,-42.389,-13.99,2019-10-19T16:10:00,AQUA_M-T,CAETITÉ,BAHIA,Brasil,POINT (-13.99 -42.389)
focos_ams_hoje_ref.af495749-8de3-305b-98e8-88ac6f75581d,-42.929,-13.281,2019-10-19T16:10:00,AQUA_M-T,BOM JESUS DA LAPA,BAHIA,Brasil,POINT (-13.281 -42.929)
focos_ams_hoje_ref.af5c157a-d75b-3f7d-98e9-d44c193ee588,-42.559,-18.281,2019-10-19T16:10:00,AQUA_M-T,SÃO JOSÉ DO JACURI,MINAS GERAIS,Brasil,POINT (-18.281 -42.559)
focos_ams_hoje_ref.af62722e-5334-3e47-a913-f0282a6bdea6,-44.826,-11.98,2019-10-19T16:10:00,AQUA_M-T,ANGICAL,BAHIA,Brasil,POINT (-11.98 -44.826)
focos_ams_hoje_ref.afecc19f-bbcd-3879-bc9d-47751750d2f4,-43.289,-19.165,2019-10-19T16:10:00,AQUA_M-T,MORRO DO PILAR,MINAS GERAIS,Brasil,POINT (-19.165 -43.289)
focos_ams_hoje_ref.afecddcc-d313-39d3-8181-181950535b17,-44.005,-4.04,2019-10-19T16:15:00,AQUA_M-T,COROATÁ,MARANHÃO,Brasil,POINT (-4.04 -44.005)
focos_ams_hoje_ref.afed5178-094b-3b59-a075-b38b856546af,-71.114,3.891,2019-10-19T17:55:00,AQUA_M-T,Puerto Gaitán,Meta,Colombia,POINT (3.891 -71.114)
focos_ams_hoje_ref.b01284e3-f72c-3ce0-b07c-7ca488b57a44,-56.934,-17.603,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-17.603 -56.934)
focos_ams_hoje_ref.b01ee0a8-7b6f-3ce3-bb44-13218992974d,-63.399,-16.078,2019-10-19T17:50:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.078 -63.399)
focos_ams_hoje_ref.b026c0cc-b022-353d-aca8-ba2b28c3ae68,-42.483,-8.215,2019-10-19T16:15:00,AQUA_M-T,RIBEIRA DO PIAUÍ,PIAUÍ,Brasil,POINT (-8.215 -42.483)
focos_ams_hoje_ref.b0e1f3db-16a9-3b83-ba6c-f9e2a6e5a3ba,-40.358,-14.832,2019-10-19T16:10:00,AQUA_M-T,PLANALTO,BAHIA,Brasil,POINT (-14.832 -40.358)
focos_ams_hoje_ref.b0e60020-949b-373c-aca3-6b130c16cf2b,-63.751,-14.05,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.05 -63.751)
focos_ams_hoje_ref.b0e97910-621e-3712-9446-40dab1ae05ce,-39.869,-12.797,2019-10-19T16:10:00,AQUA_M-T,MILAGRES,BAHIA,Brasil,POINT (-12.797 -39.869)
focos_ams_hoje_ref.b14af730-9563-3c34-9887-5fcd1951826f,-45.414,-13.812,2019-10-19T16:10:00,AQUA_M-T,JABORANDI,BAHIA,Brasil,POINT (-13.812 -45.414)
focos_ams_hoje_ref.b18dad84-42b1-3c6a-af05-2834e3c2ff20,-41.452,-14.497,2019-10-19T16:10:00,AQUA_M-T,ARACATU,BAHIA,Brasil,POINT (-14.497 -41.452)
focos_ams_hoje_ref.b19c0492-76e4-36ed-ad20-2023aa3ebedd,-43.865,-8.202,2019-10-19T16:15:00,AQUA_M-T,MANOEL EMÍDIO,PIAUÍ,Brasil,POINT (-8.202 -43.865)
focos_ams_hoje_ref.b1a07439-b3cb-3f7e-8dca-0477aabd3a50,-40.47,-4.063,2019-10-19T16:15:00,AQUA_M-T,CARIRÉ,CEARÁ,Brasil,POINT (-4.063 -40.47)
focos_ams_hoje_ref.b2059fcb-1d80-37fa-91aa-423ad107ecf9,-53.077,-25.418,2019-10-19T17:45:00,AQUA_M-T,QUEDAS DO IGUAÇU,PARANÁ,Brasil,POINT (-25.418 -53.077)
focos_ams_hoje_ref.b20cb056-cbf6-3e4f-83b1-9eaacd8c17ee,-45.136,-5.463,2019-10-19T16:15:00,AQUA_M-T,BARRA DO CORDA,MARANHÃO,Brasil,POINT (-5.463 -45.136)
focos_ams_hoje_ref.b216c082-0958-3dc2-9356-ac7f3b4255d3,-60.006,-15.46,2019-10-19T17:50:00,AQUA_M-T,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Brasil,POINT (-15.46 -60.006)
focos_ams_hoje_ref.b252505e-722d-3ee5-a197-becaf24e189d,-52.541,-22.343,2019-10-19T17:50:00,AQUA_M-T,TEODORO SAMPAIO,SÃO PAULO,Brasil,POINT (-22.343 -52.541)
focos_ams_hoje_ref.b2a1aa2b-f455-3c6e-880e-eaab11c758b0,-59.987,-14.695,2019-10-19T17:50:00,AQUA_M-T,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Brasil,POINT (-14.695 -59.987)
focos_ams_hoje_ref.b2fe1f5d-b2a9-3590-bf58-4948f24b86b7,-45.688,-4.465,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.465 -45.688)
focos_ams_hoje_ref.b3546b4c-4419-354b-906a-2ef49305bb5d,-42.275,-4.76,2019-10-19T16:15:00,AQUA_M-T,CAMPO MAIOR,PIAUÍ,Brasil,POINT (-4.76 -42.275)
focos_ams_hoje_ref.b3e19e10-6652-3f7c-9605-3e33abc60faf,-44.088,-6.102,2019-10-19T16:15:00,AQUA_M-T,COLINAS,MARANHÃO,Brasil,POINT (-6.102 -44.088)
focos_ams_hoje_ref.b3f865b8-9bdc-3c33-8b11-822699bb2566,-68.655,4.779,2019-10-19T17:55:00,AQUA_M-T,Santa Rita,Vichada,Colombia,POINT (4.779 -68.655)
focos_ams_hoje_ref.b50fdfcd-7ed9-39f1-9c2e-fba5ae9a6f1a,-63.702,-15.376,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.376 -63.702)
focos_ams_hoje_ref.b546c270-51ed-34f9-b067-bb271c5d3a9a,-42.309,-13.775,2019-10-19T16:10:00,AQUA_M-T,LIVRAMENTO DE NOSSA SENHORA,BAHIA,Brasil,POINT (-13.775 -42.309)
focos_ams_hoje_ref.b55019d7-dfec-30a0-a4a2-1790e68f84ba,-41.818,-15.083,2019-10-19T16:10:00,AQUA_M-T,CORDEIROS,BAHIA,Brasil,POINT (-15.083 -41.818)
focos_ams_hoje_ref.b55dabae-ea9f-3259-8a92-07622dadc236,-39.181,-4.726,2019-10-19T16:15:00,AQUA_M-T,CHORÓ,CEARÁ,Brasil,POINT (-4.726 -39.181)
focos_ams_hoje_ref.b5a6f4f7-5925-3bf3-82a2-8c874cc82be3,-63.82,-14.024,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.024 -63.82)
focos_ams_hoje_ref.b5aa1de5-f236-332e-a006-91c45df50909,-41.181,-15.426,2019-10-19T16:10:00,AQUA_M-T,CÂNDIDO SALES,BAHIA,Brasil,POINT (-15.426 -41.181)
focos_ams_hoje_ref.b5ae15ae-81e0-3b70-bf35-006936621d05,-42.255,-18.114,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-18.114 -42.255)
focos_ams_hoje_ref.b648ceb2-7ca0-3303-b115-d756279b9634,-45.677,-4.449,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.449 -45.677)
focos_ams_hoje_ref.b65db097-373f-3e92-bb23-06db9a39a73d,-41.096,-6.912,2019-10-19T16:15:00,AQUA_M-T,FRANCISCO SANTOS,PIAUÍ,Brasil,POINT (-6.912 -41.096)
focos_ams_hoje_ref.b67b3944-1390-3a4d-adae-2b321724231e,-44.675,-4.076,2019-10-19T16:15:00,AQUA_M-T,SÃO MATEUS DO MARANHÃO,MARANHÃO,Brasil,POINT (-4.076 -44.675)
focos_ams_hoje_ref.b68cf1c9-15a6-3a5e-9730-6b84d32b1619,-43.88,-8.204,2019-10-19T16:15:00,AQUA_M-T,MANOEL EMÍDIO,PIAUÍ,Brasil,POINT (-8.204 -43.88)
focos_ams_hoje_ref.b6a7d550-0edf-308f-b356-e12566945d19,-44.08,-15.074,2019-10-19T16:10:00,AQUA_M-T,ITACARAMBI,MINAS GERAIS,Brasil,POINT (-15.074 -44.08)
focos_ams_hoje_ref.b6a8198b-d489-3c67-84c3-c4e230385700,-40.141,-14.234,2019-10-19T16:10:00,AQUA_M-T,JEQUIÉ,BAHIA,Brasil,POINT (-14.234 -40.141)
focos_ams_hoje_ref.b6cd7866-0729-3a7b-8423-a7e2309991d7,-63.753,-14.693,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-14.693 -63.753)
focos_ams_hoje_ref.b6d63403-bb7e-303a-96b3-ae242e6ae221,-41.287,-17.896,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.896 -41.287)
focos_ams_hoje_ref.b6ee99e1-f00b-36ce-ac22-bef16c978b1e,-63.602,-35.638,2019-10-19T17:45:00,AQUA_M-T,Maracó,La Pampa,Argentina,POINT (-35.638 -63.602)
focos_ams_hoje_ref.b800d758-2759-35e6-a19b-51d3b78f1784,-42.767,-15.373,2019-10-19T16:10:00,AQUA_M-T,MATO VERDE,MINAS GERAIS,Brasil,POINT (-15.373 -42.767)
focos_ams_hoje_ref.b80f16d3-48f7-3870-abe1-d71d295839aa,-40.921,-3.566,2019-10-19T16:15:00,AQUA_M-T,VIÇOSA DO CEARÁ,CEARÁ,Brasil,POINT (-3.566 -40.921)
focos_ams_hoje_ref.b8164a69-047d-3e3b-ad34-0d06e0990bc5,-43.984,-3.887,2019-10-19T16:15:00,AQUA_M-T,COROATÁ,MARANHÃO,Brasil,POINT (-3.887 -43.984)
focos_ams_hoje_ref.b824fc48-0ad3-3486-96a7-2b6fe1a3a9c2,-64.6,-15.261,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.261 -64.6)
focos_ams_hoje_ref.b86f96c7-19ed-32f2-a057-76be71c685de,-43.406,-16.465,2019-10-19T16:10:00,AQUA_M-T,GRÃO MOGOL,MINAS GERAIS,Brasil,POINT (-16.465 -43.406)
focos_ams_hoje_ref.b8e44ffd-d09a-3e85-9934-c489f4e147e1,-64.28,-14.575,2019-10-19T17:50:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.575 -64.28)
focos_ams_hoje_ref.b8f57744-f4ae-3230-85a4-1914e85f3ad1,-64.367,-14.693,2019-10-19T17:50:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.693 -64.367)
focos_ams_hoje_ref.b90455d0-fadd-38fc-ac56-59d109e3a6ea,-43.814,-5.24,2019-10-19T16:15:00,AQUA_M-T,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,POINT (-5.24 -43.814)
focos_ams_hoje_ref.b9091085-f27b-3229-a268-2c1374d4b5d6,-40.386,-14.937,2019-10-19T16:10:00,AQUA_M-T,CAATIBA,BAHIA,Brasil,POINT (-14.937 -40.386)
focos_ams_hoje_ref.bae7c1a6-6a26-3925-b54e-a15b781bddff,-37.564,-7.344,2019-10-19T16:15:00,AQUA_M-T,IMACULADA,PARAÍBA,Brasil,POINT (-7.344 -37.564)
focos_ams_hoje_ref.bb1baf67-8f67-3e8e-828c-e3f6536fa377,-43.233,-19.03,2019-10-19T16:10:00,AQUA_M-T,CARMÉSIA,MINAS GERAIS,Brasil,POINT (-19.03 -43.233)
focos_ams_hoje_ref.bb21021f-ca3f-3ac3-b92b-e0682ef9f5b7,-42.467,-7.645,2019-10-19T16:15:00,AQUA_M-T,SÃO MIGUEL DO FIDALGO,PIAUÍ,Brasil,POINT (-7.645 -42.467)
focos_ams_hoje_ref.bb30fc19-c72d-3e8a-b944-d787c2e8fbed,-42.98,-12.761,2019-10-19T16:10:00,AQUA_M-T,PARATINGA,BAHIA,Brasil,POINT (-12.761 -42.98)
focos_ams_hoje_ref.bb540b1e-b9a9-316d-a1ac-0e6eaa67cc21,-40.812,-14.85,2019-10-19T16:10:00,AQUA_M-T,VITÓRIA DA CONQUISTA,BAHIA,Brasil,POINT (-14.85 -40.812)
focos_ams_hoje_ref.bba7ffdc-2288-36d0-b124-2dcc068bd09f,-45.423,-13.794,2019-10-19T16:10:00,AQUA_M-T,JABORANDI,BAHIA,Brasil,POINT (-13.794 -45.423)
focos_ams_hoje_ref.bbd256f7-3998-358a-8d9d-5a63e283a516,-42.497,-13.832,2019-10-19T16:10:00,AQUA_M-T,CAETITÉ,BAHIA,Brasil,POINT (-13.832 -42.497)
focos_ams_hoje_ref.bc97df13-c4ac-30f1-a636-af4af5ba1503,-64,-16.436,2019-10-19T17:50:00,AQUA_M-T,Sara,Santa Cruz,Bolivia,POINT (-16.436 -64)
focos_ams_hoje_ref.bd8ecac8-edbf-3e99-a831-eee2397697b9,-41.34,-15.366,2019-10-19T16:10:00,AQUA_M-T,CÂNDIDO SALES,BAHIA,Brasil,POINT (-15.366 -41.34)
focos_ams_hoje_ref.bda1a3c2-216c-3363-98a0-2d72032df757,-38.914,-4.07,2019-10-19T16:15:00,AQUA_M-T,MARANGUAPE,CEARÁ,Brasil,POINT (-4.07 -38.914)
focos_ams_hoje_ref.be8bf6fc-e13d-3c25-b72b-eef3990122e2,-45.675,-10.979,2019-10-19T16:15:00,AQUA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,POINT (-10.979 -45.675)
focos_ams_hoje_ref.be8cfd81-6f6b-3b32-9b46-bb4560622723,-43.261,-19.796,2019-10-19T16:10:00,AQUA_M-T,SÃO GONÇALO DO RIO ABAIXO,MINAS GERAIS,Brasil,POINT (-19.796 -43.261)
focos_ams_hoje_ref.bfb0528e-f82c-31d3-9754-5842c885c37b,-64.843,-9.783,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.783 -64.843)
focos_ams_hoje_ref.c02b0af5-669b-3a78-9cbd-c8b81cddacf7,-39.79,-15.877,2019-10-19T16:10:00,AQUA_M-T,ITAPEBI,BAHIA,Brasil,POINT (-15.877 -39.79)
focos_ams_hoje_ref.c0f9c644-b599-3eed-bf33-672d3996e571,-44.103,-7.422,2019-10-19T16:15:00,AQUA_M-T,LANDRI SALES,PIAUÍ,Brasil,POINT (-7.422 -44.103)
focos_ams_hoje_ref.c12082fb-f72f-31c9-82e3-1f2087127c24,-63.817,-14.043,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.043 -63.817)
focos_ams_hoje_ref.c14cf684-d980-3349-b521-e40a5411801e,-40.142,-7.43,2019-10-19T16:15:00,AQUA_M-T,BODOCÓ,PERNAMBUCO,Brasil,POINT (-7.43 -40.142)
focos_ams_hoje_ref.c15ef46c-1f78-31a2-aab5-150ebc140347,-40.357,-14.842,2019-10-19T16:10:00,AQUA_M-T,PLANALTO,BAHIA,Brasil,POINT (-14.842 -40.357)
focos_ams_hoje_ref.c1b8af04-9759-3ba0-a62b-364d1e06d021,-42.304,-17.859,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-17.859 -42.304)
focos_ams_hoje_ref.c1ecf9e9-ff78-3c4a-8a9b-f75de012712c,-42.265,-4.758,2019-10-19T16:15:00,AQUA_M-T,CAMPO MAIOR,PIAUÍ,Brasil,POINT (-4.758 -42.265)
focos_ams_hoje_ref.c2aa45c5-6ce1-32eb-901f-c9b84e1450e1,-38.869,-4.063,2019-10-19T16:15:00,AQUA_M-T,MARANGUAPE,CEARÁ,Brasil,POINT (-4.063 -38.869)
focos_ams_hoje_ref.c2d77c26-3994-3c7a-96bc-7b9986a82db6,-47.54,-16.777,2019-10-19T16:10:00,AQUA_M-T,CRISTALINA,GOIÁS,Brasil,POINT (-16.777 -47.54)
focos_ams_hoje_ref.c3bfaae6-6675-38e5-b3f6-fd46c7d9a6bc,-40.66,-4.292,2019-10-19T16:15:00,AQUA_M-T,PIRES FERREIRA,CEARÁ,Brasil,POINT (-4.292 -40.66)
focos_ams_hoje_ref.c3daa057-4a7c-3d74-b3b5-d9a193f34cf2,-44.251,-11.57,2019-10-19T16:10:00,AQUA_M-T,COTEGIPE,BAHIA,Brasil,POINT (-11.57 -44.251)
focos_ams_hoje_ref.c409aed9-e588-3432-99bf-e969df7dcad2,-41.334,-17.503,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.503 -41.334)
focos_ams_hoje_ref.c40dc739-153d-3705-80ad-18cf0e3110ea,-43.291,-19.618,2019-10-19T16:10:00,AQUA_M-T,ITABIRA,MINAS GERAIS,Brasil,POINT (-19.618 -43.291)
focos_ams_hoje_ref.c41bccb8-6582-3804-b922-45f46382fb5e,-41.713,-15.734,2019-10-19T16:10:00,AQUA_M-T,BERIZAL,MINAS GERAIS,Brasil,POINT (-15.734 -41.713)
focos_ams_hoje_ref.c4590174-d121-35b4-8648-1e5b6e440a5d,-59.865,-36.782,2019-10-19T17:45:00,AQUA_M-T,Azul,Buenos Aires,Argentina,POINT (-36.782 -59.865)
focos_ams_hoje_ref.c5431094-81a0-38e8-bbcc-33ce4804add7,-40.57,-13.76,2019-10-19T16:10:00,AQUA_M-T,MARACÁS,BAHIA,Brasil,POINT (-13.76 -40.57)
focos_ams_hoje_ref.c55d6704-bafe-3e01-8ac4-0e6ed31f768c,-45.786,-4.531,2019-10-19T16:15:00,AQUA_M-T,SANTA LUZIA,MARANHÃO,Brasil,POINT (-4.531 -45.786)
focos_ams_hoje_ref.c585d842-3f8c-3415-b63e-1c5c13f01625,-65.699,7.574,2019-10-19T17:55:00,AQUA_M-T,Cedeño,Bolívar,Venezuela,POINT (7.574 -65.699)
focos_ams_hoje_ref.c593a09b-e358-3698-aa8c-5bbd13ea8764,-41.674,-3.33,2019-10-19T16:15:00,AQUA_M-T,COCAL,PIAUÍ,Brasil,POINT (-3.33 -41.674)
focos_ams_hoje_ref.c59844ba-f551-3311-bc4d-5c9e441d4e89,-42.664,-19.434,2019-10-19T16:10:00,AQUA_M-T,IPATINGA,MINAS GERAIS,Brasil,POINT (-19.434 -42.664)
focos_ams_hoje_ref.c6345e19-6c4a-31cc-9258-c93a27cc6f22,-38.418,-6.346,2019-10-19T16:15:00,AQUA_M-T,LUÍS GOMES,RIO GRANDE DO NORTE,Brasil,POINT (-6.346 -38.418)
focos_ams_hoje_ref.c657edc9-6faf-36a5-b642-eba7f043ce1e,-55.746,-16.509,2019-10-19T17:50:00,AQUA_M-T,BARÃO DE MELGAÇO,MATO GROSSO,Brasil,POINT (-16.509 -55.746)
focos_ams_hoje_ref.c6661451-be54-3fbf-ab8c-0a07f85dbe63,-44.99,-3.398,2019-10-19T16:15:00,AQUA_M-T,CAJARI,MARANHÃO,Brasil,POINT (-3.398 -44.99)
focos_ams_hoje_ref.c67fc7ae-3183-3802-91f9-eb4a005e51a0,-64.35,-7.433,2019-10-19T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.433 -64.35)
focos_ams_hoje_ref.c6e31c18-c0b0-3e56-ae4a-938a06f9ca7c,-40.519,-14.984,2019-10-19T16:10:00,AQUA_M-T,BARRA DO CHOÇA,BAHIA,Brasil,POINT (-14.984 -40.519)
focos_ams_hoje_ref.c76b654a-8046-3949-9bb1-a8c74304781b,-45.856,-4.305,2019-10-19T16:15:00,AQUA_M-T,SANTA LUZIA,MARANHÃO,Brasil,POINT (-4.305 -45.856)
focos_ams_hoje_ref.c7c486c3-9166-3c09-8eca-821a9375fa61,-41.803,-18.29,2019-10-19T16:10:00,AQUA_M-T,CAMPANÁRIO,MINAS GERAIS,Brasil,POINT (-18.29 -41.803)
focos_ams_hoje_ref.c7c9130a-083c-3e12-906c-5fd4bf497087,-40.719,-13.779,2019-10-19T16:10:00,AQUA_M-T,IRAMAIA,BAHIA,Brasil,POINT (-13.779 -40.719)
focos_ams_hoje_ref.c7ce49f9-542d-3a67-b28c-a1d810ed2ead,-47.7,-10.276,2019-10-19T16:15:00,AQUA_M-T,SANTA TEREZA DO TOCANTINS,TOCANTINS,Brasil,POINT (-10.276 -47.7)
focos_ams_hoje_ref.c7ee22e4-ea42-3ffe-b8a8-f6d81ea0321c,-63.749,-7.484,2019-10-19T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.484 -63.749)
focos_ams_hoje_ref.c8199ac5-bd10-343f-893b-16e071ba3736,-43.855,-5.532,2019-10-19T16:15:00,AQUA_M-T,GOVERNADOR EUGÊNIO BARROS,MARANHÃO,Brasil,POINT (-5.532 -43.855)
focos_ams_hoje_ref.c87da3b9-3969-3294-8edd-1a8102b3972d,-46.066,-3.118,2019-10-19T16:15:00,AQUA_M-T,ZÉ DOCA,MARANHÃO,Brasil,POINT (-3.118 -46.066)
focos_ams_hoje_ref.c8c1edf6-29c0-3926-98a2-a22f71a62561,-63.095,-16.257,2019-10-19T17:50:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.257 -63.095)
focos_ams_hoje_ref.c8f20cee-fece-3555-b9c9-7e1ef574294e,-41.806,-18.176,2019-10-19T16:10:00,AQUA_M-T,ITAMBACURI,MINAS GERAIS,Brasil,POINT (-18.176 -41.806)
focos_ams_hoje_ref.c8f5fd62-0043-3535-aa26-1a28f4c7fac2,-64.831,-10.019,2019-10-19T17:50:00,AQUA_M-T,NOVA MAMORÉ,RONDÔNIA,Brasil,POINT (-10.019 -64.831)
focos_ams_hoje_ref.c907a03d-9e05-3185-9b71-18eb9c05b3d2,-62.194,-36.341,2019-10-19T17:45:00,AQUA_M-T,Daireaux,Buenos Aires,Argentina,POINT (-36.341 -62.194)
focos_ams_hoje_ref.c96edf2b-43db-3d42-8b87-0593192c38cd,-80.302,-1.93,2019-10-19T19:30:00,AQUA_M-T,Pedro Carbo,Guayas,Ecuador,POINT (-1.93 -80.302)
focos_ams_hoje_ref.c9ca5310-f260-3137-bbc5-6beb306dc2d9,-44.737,-17.392,2019-10-19T16:10:00,AQUA_M-T,VÁRZEA DA PALMA,MINAS GERAIS,Brasil,POINT (-17.392 -44.737)
focos_ams_hoje_ref.c9d6d45f-00b4-31d3-b8d5-ff5773e34413,-46,-13.243,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.243 -46)
focos_ams_hoje_ref.ca192d01-ed4e-333f-bb82-5913718dd48e,-42.552,-18.227,2019-10-19T16:10:00,AQUA_M-T,JOSÉ RAYDAN,MINAS GERAIS,Brasil,POINT (-18.227 -42.552)
focos_ams_hoje_ref.ca2a3c06-e476-3084-86b8-48b55dcf9935,-48.609,-4.374,2019-10-19T16:15:00,AQUA_M-T,RONDON DO PARÁ,PARÁ,Brasil,POINT (-4.374 -48.609)
focos_ams_hoje_ref.ca8c4310-066a-34c1-81c3-b89652a3b57a,-46.719,-4.414,2019-10-19T16:15:00,AQUA_M-T,BOM JESUS DAS SELVAS,MARANHÃO,Brasil,POINT (-4.414 -46.719)
focos_ams_hoje_ref.cac5d415-d4a7-3a92-8ef9-9f74b440282f,-43.297,-19.154,2019-10-19T16:10:00,AQUA_M-T,MORRO DO PILAR,MINAS GERAIS,Brasil,POINT (-19.154 -43.297)
focos_ams_hoje_ref.cae6622c-62a1-3380-8512-6f5fdfe7795d,-57.182,-19.145,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.145 -57.182)
